scenario,source_distance_from_first_m,source_distance_from_second_m,reception_radius_m,reception_retained,crossing_angle_deg,observation,diameter_m,mec_radius_m,mec_center_x_m,mec_center_y_m,diameter_circle_covers,true_source_inside_bearing_region
1492,1298.624613465063,738.8317325528515,1342.6722032231016,True,50.04544410998098,direction,87.18920912720998,43.59460456360499,1312.6083476631384,-0.6473794389940775,True,True
1493,1174.89844263366,690.332591417054,1411.5582431147086,True,58.110660488492286,direction,65.18453954844503,32.592269774222515,1159.3952235732736,-0.4459442768533215,True,True
1494,594.5107904385942,623.9238117917995,1489.004676908824,True,69.70834121777715,direction,37.25478238170226,18.62739119085113,603.229326735465,0.268213013139075,True,True
1495,1257.8726687068342,707.4926233836402,1273.1635648510796,True,52.52951365357906,direction,81.21628326783586,40.60814163391793,1274.699035626803,-0.5929485028886106,True,True
1496,235.7128384256739,820.8299065882405,1095.6479293243844,True,45.613305255462954,direction,49.743658433829935,24.871829216914968,234.13863846260028,0.4282382724419449,True,True
1497,582.4630404897542,615.2214353736341,1020.247406660503,True,66.80816259626684,direction,37.52428235231018,18.76214117615509,590.8555007297257,0.273577886266537,True,True
1498,740.7191177176057,584.0852715219982,1214.485523079115,True,82.68449038771831,direction,35.263714487053775,17.631857243526888,734.6755360623665,0.211222375335808,True,True
1499,686.4567987486236,596.9787887366598,1149.9413373993107,True,77.85781776109532,direction,35.87654568014239,17.938272840071196,680.9746913615538,0.23450524827478603,True,True
1500,1038.631192469579,613.8813426218215,1433.4049955662608,True,69.06655100273923,direction,51.64852192561633,25.824260962808165,1037.8177903472947,-0.32125515645201297,True,True
1501,837.7442478841299,588.0484244935487,1053.901337539187,True,87.22991166021775,direction,36.13323488423286,18.06661744211643,839.0822678124828,-0.1846366805727655,True,True
1502,848.1888231258762,570.089808138217,1081.8072529756807,True,87.36698436545981,direction,36.70175692455521,18.350878462277606,848.3933432452027,-0.1891724349904118,True,True
1503,768.805617919064,578.3348007118138,1134.4316673391722,True,85.19638457680453,direction,35.04869097738391,17.524345488691957,764.7278914718559,0.1981926888119574,True,True
1504,726.161908717058,587.3050434724338,1068.1983424256218,True,81.38543166065674,direction,35.2607278481813,17.63036392409065,735.0193635578464,0.21107330334388053,True,True
1505,1256.737957809961,710.272225009961,1451.293920670636,True,52.61785783997259,direction,81.81029505337567,40.905147526687834,1278.5710823723648,-0.5983698212767514,True,True
1506,865.8500089930388,586.1823895347806,1251.067983728002,True,84.72599677251705,direction,38.154830138430995,19.077415069215498,871.2174587335737,-0.20106699261829508,True,True
1507,1445.1373468065783,849.5622191865392,1491.713228140787,True,42.50632457307317,direction,115.06980128356248,57.53490064178124,1466.5843951652482,-0.8993914764142783,True,True
1508,865.1556242274968,562.2314224176235,1066.2633188372538,True,86.19263164128117,direction,38.48508153471404,19.24254076735702,876.223146066272,-0.20382304725227307,True,True
1509,839.7208241414019,576.2900211471506,1415.501250789258,True,87.79479939925676,direction,36.38114371517881,18.190571857589404,843.1702742500188,-0.18660549699985118,True,True
1510,500.07865423927075,663.7652489916738,1036.1815436240493,True,62.22759901512374,direction,39.54721537522661,19.773607687613303,511.57510646675814,0.3079511881478538,True,True
1511,745.5384601154193,585.3031334845899,1253.2639375190583,True,83.31517944666943,direction,35.15494958758357,17.577474793791787,748.2604783734846,0.20533240307418055,True,True
1512,364.50136755643246,737.1142570291223,1374.6620954861587,True,52.945105144085126,direction,43.96762339480674,21.98381169740337,377.4866548606221,0.3660874129824947,True,True
1513,332.3049008763771,756.9800090143984,1332.3437767871997,True,51.00792213145376,direction,45.48999967641335,22.744999838206674,337.3768440622142,0.3834776725516349,True,True
1514,1001.7641335554914,601.3269279534063,1463.8726523541445,True,72.35820417044437,direction,48.7196630370639,24.35983151853195,1006.8127882895315,-0.29444605828983583,True,True
1515,1102.034785000967,646.4357842993054,1218.2178136024688,True,63.65169099482349,direction,57.397909221597914,28.698954610798957,1093.1845642832482,-0.37417497693271073,True,True
1516,544.2072031149455,633.7233670241075,1074.5729470728952,True,64.01246511031059,direction,38.72241222439313,19.361206112196566,541.6288899418994,0.294920882462975,True,True
1517,1141.414290622545,665.3729087058553,1289.1301922220334,True,60.60441074818178,direction,63.33139767971359,31.665698839856795,1144.3945176594127,-0.4288751216393756,True,True
1518,301.06311039616753,776.3797625083315,1305.1418136781158,True,49.015928768859716,direction,46.4994756055687,23.24973780278435,311.8470965783464,0.3945465089944378,True,True
1519,955.2039911566416,575.3710828380233,1154.7714280034575,True,77.20310686306308,direction,44.21978180024107,22.109890900120536,954.3990480508269,-0.2537427071322771,True,True
1520,671.6525007974587,582.446928622337,1213.8419414173932,True,74.45818724629157,direction,36.196200990217925,18.098100495108962,659.7976194250996,0.24368691157764033,True,True
1521,989.4017000704469,615.2965077762676,1147.7953957501427,True,72.92478917743473,direction,45.945354171381645,22.972677085690822,975.2689713398454,-0.26925438615981356,True,True
1522,707.8236771874361,582.5091756152448,1195.3568701803101,True,78.83557554759209,direction,35.533606121052365,17.766803060526183,707.8658063976446,0.22284616883081299,True,True
1523,1010.0681813503313,616.7289789665814,1076.1455136156476,True,71.24424755438878,direction,49.73453952950068,24.86726976475034,1017.8028136679937,-0.30371660066403194,True,True
1524,1187.0384071793853,679.76558645608,1363.387631038255,True,57.32981859065546,direction,68.02407963581247,34.012039817906235,1181.5943318451536,-0.4720735908773701,True,True
1525,1274.3277612884388,725.6868507922874,1484.2836188514768,True,51.5326189070903,direction,83.26295199431776,41.63147599715888,1287.9417213345164,-0.6116200079233334,True,True
1526,966.2697629969172,596.8534713734923,1169.9444377892949,True,75.44292394932752,direction,44.92343051543459,22.461715257717294,963.0351940049926,-0.26004993078348093,True,True
1527,949.5527489890716,596.2788654723097,1420.370599855447,True,76.8719580961029,direction,44.12144409819586,22.06072204909793,953.1777134353806,-0.2528634542483914,True,True
1528,836.302598232854,570.5752447780561,1382.4461908718367,True,88.50142632495906,direction,36.0226456835715,18.01132284178575,837.2444667331354,-0.1837631064704306,True,True
1529,811.808273962372,566.7288000781473,1285.7861675038175,True,88.76788619047598,direction,34.899680880808226,17.458588339416547,816.5163407133231,-0.14325982838142404,False,True
1530,792.1609114857772,574.3480276196182,1166.6809234183313,True,87.31633753803608,direction,34.91893500139588,17.45948815869123,798.7673701772961,0.16727678995731135,False,True
1531,759.4505047086423,586.8704606797479,1309.3972330553133,True,84.9272458498463,direction,35.023631760908096,17.511815880454048,769.4100742394373,0.1961626524677058,True,True
1532,1098.5430611084034,646.1032692411801,1259.1594180118134,True,63.911997472313594,direction,59.05748497123832,29.52874248561916,1108.042528187937,-0.3894764876021277,True,True
1533,752.5201483651198,567.3299680607881,1435.9637455708769,True,82.4729426636328,direction,35.158783907269786,17.579391953634893,747.7376194497313,0.2055590970480239,True,True
1534,1222.8238187486456,685.7205029315126,1353.780577937654,True,54.84948853142805,direction,76.84890996747062,38.42445498373531,1245.4644156685056,-0.5530324960937065,True,True
1535,993.6393237502863,602.6970893348732,1461.711834737188,True,72.98092101867657,direction,48.334603499997016,24.167301749998508,1002.5698923283592,-0.29093524154829,True,True
1536,990.2554172155227,593.784901603168,1110.9222195551285,True,73.54140935472311,direction,47.85266890232863,23.926334451164315,997.2006260383871,-0.2865469007480197,True,True
1537,945.2988181112087,598.3875810740021,1010.5714288058,True,77.14714996288244,direction,43.33054029900659,21.665270149503296,943.2215015232057,-0.24581347647930407,True,True
1538,180.25864768955276,858.3558857694168,1371.2320315068587,True,41.788096089132914,direction,53.16443253842862,26.58221626921431,157.40047578996302,0.4615093485496118,True,True
1539,794.0141598733306,561.9027006764996,1320.9963552206225,True,86.54295898409079,direction,34.92360294027937,17.461801470139687,796.5652874934015,0.18438906895437412,True,True
1540,547.0626225109578,630.1151020574696,1064.2317568537244,True,63.8655267826461,direction,38.897058222176625,19.448529111088313,535.0531159526821,0.29777191601971253,True,True
1541,857.6758330135523,590.0914478969789,1436.656894582698,True,85.25022176672819,direction,36.842692583341304,18.421346291670652,850.6670381747779,-0.1903079067480542,True,True
1542,193.47506440257337,847.5006553114786,1013.1447633491399,True,41.84237423153104,direction,50.75746254244062,25.37873127122031,210.92950715985012,0.4383009680691998,True,True
1543,1362.6649876431104,792.7959417043618,1458.498338410446,True,46.56937052818831,direction,99.02396895182564,49.51198447591282,1381.9477463647415,-0.7547305093682617,True,True
1544,683.9557949125782,600.2652238538634,1058.4776774350876,True,77.91667834239986,direction,35.74189783218344,17.87094891609172,690.882529383686,0.23020954426755225,True,True
1545,1204.6225945932529,709.0318431802428,1246.1544719547355,True,56.056185901769545,direction,70.82791104012054,35.41395552006027,1202.6688616053905,-0.49783863084157076,True,True
1546,362.9909774684295,735.7311577301343,1235.7465477151889,True,52.258804005914506,direction,45.02545508763557,22.512727543817785,349.3943009450869,0.378267309042144,True,True
1547,690.4328026949123,594.6294806134666,1063.5067711368285,True,78.0712336386699,direction,35.79706366731958,17.89853183365979,686.7372683339695,0.23200678948524,True,True
1548,1209.8053213657906,696.3447345685495,1343.201915623347,True,55.73912288915507,direction,72.4868615228344,36.2434307614172,1214.7775543226112,-0.5130648336621029,True,True
1549,517.9886602062661,654.7266055155819,1411.205346539573,True,63.464795728957704,direction,39.56113905697621,19.780569528488105,511.0878648327471,0.30816243966762613,True,True
1550,1094.6706148052945,630.6158594452246,1138.3039797370423,True,64.42631223859692,direction,59.15531081820924,29.57765540910462,1108.9045380471548,-0.3903785119980885,True,True
1551,932.880076078909,589.9253982595975,1287.8960803105322,True,78.56155989578873,direction,43.22054998454572,21.61027499227286,941.8176566750246,-0.24483627182042333,True,True
1552,431.0717879909096,688.8055146653368,1008.9619060716808,True,55.10521372535319,direction,42.461444953715365,21.230722476857682,419.58375854826136,0.34783553032178816,True,True
1553,731.279303208438,582.8686151224432,1491.3642936074373,True,81.5346386705677,direction,35.23769134274423,17.618845671372114,737.7198655471439,0.20990245686954268,True,True
1554,730.1946480252586,580.186827163609,1042.6418405574568,True,81.16069799227276,direction,35.271350412069395,17.635675206034698,733.8027318955599,0.21160079375044916,True,True
1555,593.9156678534072,618.0543171039089,1231.2048314405413,True,68.81770941725159,direction,37.46615695106882,18.73307847553441,593.4739938351149,0.2724425960751091,True,True
1556,826.1638984892676,589.1329025488413,1199.1366295524992,True,88.25606923093638,direction,35.41170897796523,17.705854488982617,826.9288696264626,-0.17899241311150238,True,True
1557,657.1833800053372,587.0242025648017,1115.989042277663,True,73.16076546972452,direction,36.278017178690305,18.139008589345153,654.7913314909804,0.2458574689778743,True,True
1558,345.04656261866666,747.1284163330845,1194.4587999722244,True,51.246686575815744,direction,45.075146756168444,22.537573378084222,348.1000798930619,0.378828439588176,True,True
1559,880.0468756073278,581.5784088819711,1078.2367276409398,True,83.67813096547769,direction,38.384411416196734,19.192205708098367,874.7040495046617,-0.20298105272989098,True,True
1560,889.6677864889247,578.968842781513,1078.514475898617,True,82.93463915261987,direction,39.56916995106028,19.78458497553014,892.2199472135399,-0.21298605006146687,True,True
1561,928.3585642903965,580.9848786781307,1454.8004743428141,True,79.34810919300229,direction,42.92253408836906,21.46126704418453,937.9896685628523,-0.24219281039315455,True,True
1562,737.4111291442226,589.6779563639237,1275.6461092093662,True,82.83279272211347,direction,35.292095013140276,17.646047506570138,731.475124674532,0.21260996564484458,True,True
1563,1094.9247467953905,638.7446857366843,1429.2140161551852,True,64.28762178222655,direction,56.77833423314931,28.389167116574654,1087.5196739711978,-0.3684635227796882,True,True
1564,278.3038918853688,785.7738147600371,1411.7510691486043,True,45.765476957065104,direction,48.069448863874456,24.034724431937228,273.51053122607044,0.4111679492154394,True,True
1565,602.2441230466704,618.173599188697,1299.8993370869578,True,69.95896106956151,direction,37.059009384287926,18.529504692143963,612.6251204218302,0.2641393142655488,True,True
1566,1045.2160131967016,602.0517662978949,1380.6138127293323,True,68.8087472363466,direction,53.75466788040823,26.877333940204114,1058.8677447040902,-0.3406128538860447,True,True
1567,935.6364053766104,593.1922563860538,1287.81122904314,True,78.18434371049179,direction,43.283776732142385,21.641888366071193,942.6252276322557,-0.2453979062376579,True,True
1568,1257.3068218815656,712.7301154660446,1370.3008462966782,True,52.590306824876116,direction,82.845551363527,41.4227756817635,1285.2632812924226,-0.6078138598798741,True,True
1569,952.8446707972813,591.8557454464636,1107.059961259039,True,76.76604051743008,direction,44.086617616203114,22.043308808101557,952.7443119876258,-0.2525522014540602,True,True
1570,911.3827279342871,580.1193802252213,1007.7900589091822,True,80.90454248473621,direction,41.31917914942274,20.65958957471137,916.7538361753375,-0.22809082416127868,True,True
1571,688.8441014493152,597.5659149835345,1199.7175565356936,True,78.19605673499171,direction,35.63906720614548,17.81953360307274,698.9759011582993,0.2267005315560482,True,True
1572,1198.9546226499313,696.8724176638086,1376.8774562248213,True,56.46642767118773,direction,69.06620422202205,34.533102111011026,1189.520528412325,-0.481654293980986,True,True
1573,1053.3405059081806,606.693330363988,1428.3998242491814,True,68.05728988400287,direction,53.41114212445177,26.705571062225886,1055.4993318242343,-0.33745239828401274,True,True
1574,459.8554539353659,672.9711524946247,1223.4284622680036,True,57.160509844854666,direction,41.015106023841064,20.507553011920532,463.0633558556767,0.328984245110405,True,True
1575,1176.725429042351,663.7081957859796,1359.3015432364668,True,58.11001542119603,direction,69.47794682710959,34.738973413554795,1192.6212447395624,-0.4854382144555469,True,True
1576,1095.67800105858,649.5202081230199,1285.1435311166006,True,64.06984885075123,direction,57.8276424736161,28.91382123680805,1097.075285961826,-0.37813687115361105,True,True
1577,917.4904373863278,576.3315691376179,1087.574037014837,True,80.53298643882479,direction,41.09121287172936,20.54560643586468,913.6419004801039,-0.22610440308489466,True,True
1578,501.38686573602376,653.3077720117697,1345.1508633163755,True,60.5799847440976,direction,39.71616179191584,19.85808089595792,505.7030206452339,0.31049712627662984,True,True
1579,1169.4840244895188,686.494915200513,1272.7219115614125,True,58.50010031840493,direction,64.0087885564036,32.0043942782018,1149.9274547108225,-0.4351158467163607,True,True
1580,686.6249061381774,591.4567009515978,1232.5247462753127,True,77.28827022621431,direction,35.68330141523485,17.841650707617426,695.4317286629141,0.2282371650735513,True,True
1581,930.5709922602678,581.8983411947797,1148.7081084861504,True,79.11193081266104,direction,41.76578208727333,20.882891043636665,922.7815465776563,-0.23199670276639317,True,True
1582,569.2055949862889,630.9024021365636,1109.5248324745837,True,67.23086871565845,direction,38.263752126532054,19.131876063266027,559.5419470634768,0.28715438576750785,True,True
1583,423.0507254721537,691.7248633529151,1012.8924724695803,True,54.17743006849271,direction,42.293128815288874,21.146564407644437,424.47072330614435,0.345716707421559,True,True
1584,833.3879730790607,569.428074958549,1265.1757791057432,True,88.86598340056908,direction,35.61681251794678,17.80840625897339,830.4233085066481,-0.18058327137917196,True,True
1585,1171.1321298809835,686.4042321625498,1403.2415119980215,True,58.388782379722336,direction,65.66997658222297,32.834988291111486,1163.2555798642607,-0.4504135833760383,True,True
1586,742.6953270611622,583.1419968042983,1117.6575162790934,True,82.81425372981414,direction,35.13381049544896,17.56690524772448,751.215521709551,0.2040511960669278,True,True
1587,893.510139575283,567.8941905255866,1246.5225951561654,True,83.16001105371377,direction,40.22032589177742,20.11016294588871,901.5259507812748,-0.2185656096112787,True,True
1588,1184.5517900323598,695.4048200737087,1443.8381929219524,True,57.43576513514532,direction,66.93892238868891,33.469461194344454,1173.217651236746,-0.46209203628945517,True,True
1589,220.79767305764412,828.0610525969685,1446.7113826587408,True,43.427759524007925,direction,50.94657274743732,25.47328637371866,206.64723068112323,0.44015761855024493,True,True
1590,1128.7849756340222,664.4198109966288,1189.011076319512,True,61.50506892156641,direction,59.68307471056202,29.84153735528101,1113.529450337338,-0.39524485381622476,True,True
1591,613.0701109691254,618.8039649145315,1469.9948639274915,True,71.46218621888927,direction,37.12955651853379,18.564778259266895,609.1963233558422,0.26562592489278813,True,True
1592,1039.0929506377713,614.3272583624001,1353.195510935,True,69.01977007815228,direction,51.303974490734966,25.651987245367483,1034.2799500160431,-0.31809352069301156,True,True
1593,748.5085615439857,573.420685760846,1399.7577662875376,True,82.57557667420343,direction,35.131979559917454,17.565989779958727,751.4775663730113,0.20393758234928328,True,True
1594,389.8765932093151,716.0116183422329,1041.5150505008216,True,53.086962795209644,direction,43.728633440295134,21.864316720147567,383.9883575990219,0.36326849421902807,True,True
1595,590.4086774878983,626.8638072149728,1122.8186057845899,True,69.56347152701478,direction,37.49776045167555,18.748880225837777,592.0470247012354,0.27306128170687316,True,True
1596,654.9117790260204,588.6233608046658,1156.3287591244823,True,73.06241877630652,direction,36.24840270910033,18.124201354550166,656.5867861778527,0.2450790204529767,True,True
1597,248.49044721903513,811.8860745865737,1050.7006275897074,True,46.23552918523303,direction,49.56747309044613,24.783736545223064,238.21778896812646,0.4264696905240726,True,True
1598,429.3115787830511,695.0297734915267,1384.2820754811594,True,56.12540013240334,direction,41.765381988052454,20.882690994026227,440.0713721777082,0.33895279285991364,True,True
1599,803.5486060612506,588.4833604194552,1153.1563207697523,True,89.51551865496083,direction,34.92460867996948,17.46230433998474,796.1239505047338,0.18458041777000744,True,True
1600,516.1643165039555,645.553974340186,1322.7265083425127,True,61.6129839616675,direction,39.26831402155027,19.634157010775134,521.466184470486,0.30366275071872906,True,True
1601,851.7009140488877,582.1573450413163,1246.7552800261356,True,86.28214987562484,direction,36.68287426016123,18.341437130080614,848.0876885740307,-0.1890206268782615,True,True
1602,816.8741794462384,564.9085717623693,1343.171914348337,True,89.15598453381685,direction,34.903914279464196,17.455106505907068,809.0551391408097,-0.015837899829589573,False,True
1603,325.7208938774677,754.2974057076023,1066.968241924343,True,48.60227938160351,direction,45.75385165876755,22.876925829383776,330.6296424427853,0.38640303134019405,True,True
1604,747.3107901213634,574.352188763299,1494.6938390856712,True,82.52710562636729,direction,35.18989309814216,17.59494654907108,743.6293975816434,0.2073402833271416,True,True
1605,97.73324136875092,922.0291886598073,1148.8348092031924,True,38.8742279398702,direction,55.12959114210386,27.56479557105193,115.06063784134034,0.4798664725894355,True,True
1606,1069.4608573749995,616.1726583714945,1208.207928356916,True,66.60018179100155,direction,55.03911958588278,27.51955979294139,1071.2514454880843,-0.3524377802467491,True,True
1607,1121.83890327342,641.9110111935778,1454.5176317451642,True,62.25112735449676,direction,60.01330668678396,30.00665334339198,1116.401726457423,-0.3982897587775778,True,True
1608,366.7563891274897,731.0472307208906,1201.028443779018,True,51.874874413592316,direction,44.67242863893131,22.336214319465654,358.6518890990418,0.3742535314207771,True,True
1609,1271.3336827100122,736.2151525437201,1397.1792477442232,True,51.77380908209528,direction,81.52673859968772,40.76336929984386,1276.725694363026,-0.595782137841752,True,True
1610,813.9910832865983,581.691437764791,1138.0194533620079,True,89.94273874925278,direction,34.900410671586805,17.456887394524536,814.16587798406,-0.10360696040283855,False,True
1611,594.568517086694,614.9122994102214,1049.8925130079108,True,68.46799803359684,direction,37.46744725782396,18.73372362891198,593.415579626304,0.2724679225036084,True,True
1612,517.2696100175885,641.939629723857,1269.0130740490176,True,61.15988291755802,direction,39.353284268600625,19.676642134300312,518.4256246244203,0.30498103479703786,True,True
1613,156.15887429032793,877.1896269648461,1266.4098662920474,True,41.19372750372646,direction,54.188321938263385,27.094160969131693,135.20432267360553,0.4711328510405224,True,True
1614,986.4520711747969,605.6987183249289,1025.208212320753,True,73.47177427107499,direction,45.95237466518749,22.976187332593746,975.3518008284432,-0.26931778329368505,True,True
1615,704.4209387280739,594.83464206967,1223.3456348242103,True,79.69154750698351,direction,35.64282540058361,17.821412700291805,698.6708625925016,0.22683278597793333,True,True
1616,604.4412947166986,618.2046592974197,1450.8102242269374,True,70.25520468596223,direction,37.36432645584423,18.682163227922114,598.1264925014071,0.2704254297549369,True,True
1617,761.2794047618343,571.8280740460335,1123.1155001864824,True,83.83722985262737,direction,35.059202183186336,17.529601091593168,762.8814328409868,0.1989932509246728,True,True
1618,730.0257399899663,583.794759958323,1022.5377423506496,True,81.48248276245268,direction,35.226893464321556,17.613446732160778,739.0168447789758,0.20934013046979771,True,True
1619,604.5193299386306,604.7360903898733,1091.9258720968423,True,68.4255667973389,direction,37.290674015513126,18.645337007756563,601.5458075827356,0.2689429301960331,True,True
1620,460.03155081630473,679.3303454648858,1261.1206619171921,True,58.46713242829001,direction,40.91344885995495,20.456724429977474,466.2608340228117,0.3275979265467299,True,True
1621,991.2608818902041,584.8400097702836,1130.537678464532,True,73.74042742230708,direction,48.27292222297092,24.13646111148546,1001.8863867443486,-0.29037322526464493,True,True
1622,693.1339732383442,592.4845565474096,1245.5981725671963,True,78.15965566247193,direction,35.61244328793965,17.806221643969824,701.1587407043736,0.22575412603708855,True,True
1623,1018.8483860801898,593.9645465294471,1171.5599276207627,True,71.15991855149444,direction,50.79320815233206,25.39660407616603,1028.9837960621112,-0.31340992353947605,True,True
1624,1015.8758762688169,603.9791444785332,1022.191385947206,True,71.13434605893403,direction,50.51074664712121,25.255373323560605,1026.0279058506924,-0.3108216587694095,True,True
1625,690.5298355859653,597.3157283672493,1280.7996948043233,True,78.36401223921054,direction,35.70984854500716,17.85492427250358,693.3510551868898,0.22913927483443786,True,True
1626,562.6844164977302,637.1693177477819,1078.3864985452792,True,67.24044932537815,direction,38.13533154947774,19.06766577473887,564.7440816814913,0.28489891585832083,True,True
1627,814.2286358323022,579.3293542092077,1016.2434043460046,True,89.91441411665154,direction,34.900441643833815,17.456844265124683,814.094218118295,-0.10239098763928257,False,True
1628,662.5918293896392,594.9670370869818,1424.8466465471731,True,74.77999070866933,direction,36.205386892890374,18.102693446445187,659.2282390544203,0.24393377567992047,True,True
1629,1263.2961456694654,740.6906096454675,1277.305128140682,True,52.29559448312625,direction,78.46919932659877,39.234599663299385,1256.473270476271,-0.5678529871851037,True,True
1630,725.1952734726473,586.6135354306011,1079.758712402588,True,81.2127317580609,direction,35.296587353924735,17.648293676962368,730.9791005185876,0.21282502496956113,True,True
1631,750.3045167720176,575.1889097401671,1358.6339564310972,True,82.93235863460431,direction,35.10907159007654,17.55453579503827,754.8468908757493,0.20247675701739354,True,True
1632,95.06896644599439,924.6518934614488,1011.6401236391171,True,39.33557286998785,direction,54.818103857380066,27.409051928690033,121.70033188903062,0.4769877254536823,True,True
1633,1028.24437877776,618.6961889013346,1056.1929711825005,True,69.76476880375836,direction,51.59420371580586,25.79710185790293,1037.2618788369468,-0.3207566096765184,True,True
1634,348.4518850632144,743.9245546984766,1139.4647892341327,True,51.15763517550417,direction,44.949773086792604,22.474886543396302,351.3695805277837,0.3774108945146395,True,True
1635,617.0591617775002,602.8728154587953,1188.4662844663962,True,69.8922985211354,direction,37.148081934847866,18.574040967423933,608.3041634815598,0.2660127352885979,True,True
1636,220.73394752661315,826.7191890857154,1236.9518864343192,True,42.79479347741917,direction,49.82507280534261,24.912536402671304,232.25842421943537,0.4290534698484407,True,True
1637,954.5326173216075,586.9515930499463,1043.2898494941785,True,76.81202976356458,direction,44.648566937730344,22.324283468865172,959.6829427966162,-0.25758296845170214,True,True
1638,271.40175745352803,790.1486267562547,1355.105054954207,True,45.239179153676055,direction,47.93251223702863,23.966256118514316,276.79539885833987,0.40974374153068993,True,True
1639,1126.3183613906008,668.2668540414459,1259.7551390697865,True,61.635179633108244,direction,60.20837361489904,30.10418680744952,1118.0906788573375,-0.40008833702315805,True,True
1640,597.7056206063689,620.6817781128967,1245.5086394856212,True,69.69289557407468,direction,37.195018259673304,18.597509129836652,606.0586206150097,0.2669863268500876,True,True
1641,572.445632589398,629.3145383541109,1050.381886096817,True,67.45290462433569,direction,37.91978823111051,18.959894115555255,573.6832234661485,0.28102320582956963,True,True
1642,991.9183734177723,608.5671534564403,1476.1292465678832,True,72.93665123932901,direction,47.109859236508214,23.554929618254107,988.7921893375924,-0.2797969709396195,True,True
1643,551.9173129893769,640.1913949512685,1198.107706298845,True,66.16714208505716,direction,38.31020237767867,19.155101188839335,557.6816877091323,0.2879609314078948,True,True
1644,908.1653778389394,576.6671475798604,1126.9004513416896,True,81.36219520120045,direction,41.43004649682157,20.715023248410784,918.2586170040481,-0.22905870654216987,True,True
1645,573.9022132340706,620.6251118605962,1301.546612481028,True,66.37633579253571,direction,38.089159310680046,19.044579655340023,566.636421561675,0.2840784611851177,True,True
1646,891.1128497565978,585.7305314344844,1047.025841333571,True,82.44986607298365,direction,39.27976226829818,19.63988113414909,888.0126279579363,-0.21052362010416914,True,True
1647,1255.8119530694746,725.8970827912594,1460.6423977676297,True,52.73301922201892,direction,76.67117767302207,38.335588836511036,1244.2445721134397,-0.5514059666014965,True,True
1648,318.74581962849214,759.7144275376853,1179.3770042492981,True,48.44935178808588,direction,46.51104009355235,23.255520046776176,311.55892401990457,0.3946714508849709,True,True
1649,603.325890311052,606.7155478905187,1486.334338609015,True,68.53527223664699,direction,37.16108357968797,18.580541789843984,607.6800175989791,0.2662833438675989,True,True
1650,781.916554619072,568.5734243723899,1442.6480240237397,True,85.7863841356318,direction,34.98177900039294,17.49088950019647,778.4396711501304,0.1922477241508318,True,True
1651,568.0260913524421,632.6514343619604,1105.5383186265574,True,67.32262214041711,direction,38.103675482394166,19.051837741197083,566.0402007545015,0.2843369623944909,True,True
1652,711.0591014839949,591.8865748027958,1467.3412341142407,True,80.14512494759171,direction,35.576504221802786,17.788252110901393,704.1690393448434,0.2244489621957655,True,True
1653,787.2566057737689,572.704835793483,1212.8044472670983,True,86.67906550190757,direction,34.97844414608736,17.48922207304368,779.2491849656041,0.19189674629541287,True,True
1654,1381.4623541238377,798.2369135827131,1439.9886800836027,True,45.50775371394277,direction,97.85830821428208,48.92915410714104,1375.413144649542,-0.7441840829972488,True,True
1655,1107.9141004018309,632.5006682268287,1169.397572312812,True,63.40042756407128,direction,59.460760471643205,29.730380235821602,1111.5864876631854,-0.39319497371594636,True,True
1656,1285.922477673501,738.3956742853013,1400.8470312393724,True,50.855404167666244,direction,85.93734128518673,42.968670642593366,1304.8441724544878,-0.6359860433429585,True,True
1657,316.42989055583325,764.3622624717149,1241.1608449718597,True,49.27184116143872,direction,45.89559976775246,22.94779988387623,327.02727928393585,0.3879648943644156,True,True
1658,765.6629042694874,565.7745583039983,1019.2206227725184,True,83.79398482048659,direction,35.11134648909959,17.555673244549794,754.5043922369008,0.2026252528620489,True,True
1659,890.9140619344856,590.6019840629922,1178.9938941284793,True,82.21549010628834,direction,39.84967828867695,19.924839144338474,896.2556234976079,-0.2153832074517048,True,True
1660,255.2711313022014,802.6344905961387,1085.106863206289,True,44.830260886055335,direction,49.653386162259174,24.826693081129587,236.22691197292437,0.42733286756293865,True,True
1661,1340.072576405286,760.7199517750576,1448.967878193634,True,47.61161536981014,direction,96.6842859200662,48.3421429600331,1368.7714285102888,-0.7335563257107438,True,True
1662,1007.1767323177237,604.1328881534923,1418.941643699969,True,71.83520770257309,direction,49.67544335691417,24.837721678457086,1017.1703182036264,-0.3031761480525663,True,True
1663,1010.9898298549786,609.1651268835054,1230.4111681556412,True,71.38457880132562,direction,49.265907847917205,24.632953923958603,1012.7620935506123,-0.29943288202943563,True,True
1664,1167.078842905087,656.1790795604581,1321.1678569011335,True,58.83407737447474,direction,66.72421250518128,33.36210625259064,1171.544882515634,-0.4601164719401911,True,True
1665,1101.860905937609,652.1048021273331,1492.8588218846373,True,63.58345019580086,direction,57.94743995980484,28.97371997990242,1098.154408611648,-0.3792413871980429,True,True
1666,1123.0177143965534,651.8889455784041,1393.9928620213284,True,62.055658348299986,direction,62.240274907188095,31.120137453594047,1135.3568219262215,-0.4188199611027219,True,True
1667,1025.4027535994064,618.0865485379924,1047.6731693163772,True,70.0026213640409,direction,51.31484782753592,25.65742391376796,1034.392022230439,-0.3181932702578578,True,True
1668,800.7808705130384,568.7855023267226,1069.0951096571457,True,87.78339144282279,direction,34.9038988803626,17.455108014823384,809.071491623031,-0.01612211404704391,False,True
