scenario,source_distance_from_first_m,source_distance_from_second_m,reception_radius_m,reception_retained,crossing_angle_deg,observation,diameter_m,mec_radius_m,mec_center_x_m,mec_center_y_m,diameter_circle_covers,true_source_inside_bearing_region
16706,826.6952199026972,576.6494481627916,1107.2115196665172,True,89.041472362363,direction,35.86472736184575,17.932363680922876,834.6047039547022,-0.18252083994093304,True,True
16707,974.1918362650662,603.3708481748713,1316.8690077316705,True,74.55354209914312,direction,45.2427777671111,22.62138888355555,966.8965558946095,-0.26292098633357774,True,True
16708,960.3286458845911,584.1759890402251,1247.8181421628713,True,76.41771526866478,direction,45.68166786856934,22.84083393428467,972.1461351273667,-0.26687476442137026,True,True
16709,981.1833715421964,582.0118850804183,1228.020244058422,True,74.6956440226848,direction,47.5724003957591,23.78620019787955,994.0472738148283,-0.2839980242805247,True,True
16710,245.44239094592413,812.1748211687359,1175.1901226675454,True,45.361088759392025,direction,49.19337574228028,24.59668787114014,246.92684839520558,0.42269373643631525,True,True
16711,961.1034634930668,587.1287284975845,1425.820067106697,True,76.23997649562068,direction,45.07713506674671,22.538567533373357,964.8981393406452,-0.26143116103761876,True,True
16712,628.6643466596851,601.8549233746302,1018.5317743187277,True,71.30523613942474,direction,36.90825864828122,18.45412932414061,620.1282975050639,0.26088619004303837,True,True
16713,641.4200151378255,594.5179406439778,1256.9840246689964,True,72.04341181504782,direction,36.67768145774939,18.338840728874693,632.1258238490138,0.2556844677422987,True,True
16714,1071.8387276492904,640.4849620594841,1411.7788706623746,True,65.97201304586638,direction,53.91126757279311,26.955633786396554,1060.3952109896568,-0.3420539071140478,True,True
16715,667.3455041431063,604.694944747239,1204.65193491468,True,76.45730759049715,direction,35.918356425622626,17.959178212811313,678.0336717283697,0.23578037507797944,True,True
16716,954.066932244209,576.1328804845983,1425.3226509181536,True,77.27396039042253,direction,43.77460273468514,21.88730136734257,948.8410490759286,-0.24976691257827177,True,True
16717,952.6606396801723,602.1585820141919,1255.272566628949,True,76.38060844071131,direction,44.20977917562502,22.10488958781251,954.274981489551,-0.25365324631571795,True,True
16718,1178.3338673704236,676.8557263534219,1451.499514490193,True,57.94418356294488,direction,69.69566616155781,34.847833080778905,1194.2538973700994,-0.4874387293775726,True,True
16719,624.3314780153831,598.6405591479116,1231.5648409036332,True,70.3113258116213,direction,36.80113265836099,18.400566329180496,625.6185582233404,0.2585057983859542,True,True
16720,860.0055786465161,580.3278197632603,1003.9625660544037,True,85.61086252231762,direction,36.85628345276301,18.428141726381504,850.8855894411527,-0.19041762653249172,True,True
16721,463.7480582238319,679.7477248154049,1169.0826681197846,True,59.1940224362941,direction,41.02525289717402,20.51262644858701,462.74534747585847,0.32912212280558606,True,True
16722,1353.3943350406619,792.7688846146075,1453.0256565628963,True,47.12082648285786,direction,89.84101139757519,44.92050569878759,1328.7620088084764,-0.671488768704604,True,True
16723,414.82509391584426,704.7943594353015,1311.6095940239193,True,55.50133603894935,direction,42.49376119373456,21.24688059686728,418.6501167160849,0.3482403258938689,True,True
16724,770.5639891370603,589.4269693898269,1252.746438834189,True,86.2881820086527,direction,35.01399445674021,17.506997228370103,771.3348741301844,0.19532812423017276,True,True
16725,830.2051217590814,574.3720212506281,1033.4558556956931,True,88.84980776667935,direction,35.9574228351409,17.97871141757045,836.1564148421821,-0.18324928479160807,True,True
16726,745.5901524844041,577.0251725695128,1347.9020666212043,True,82.57882871655345,direction,35.14462587495754,17.57231293747877,749.6878691791611,0.20471353461971376,True,True
16727,884.4333516575228,576.3790183105765,1027.1622547039672,True,83.55541652531278,direction,39.56522181941688,19.78261090970844,892.1628508179251,-0.21295238244920256,True,True
16728,1307.919676769577,757.6846835395789,1390.1108287555128,True,49.59322890558873,direction,87.7584616044398,43.8792308022199,1316.1089998843365,-0.6525577422055413,True,True
16729,1406.3791678899215,810.9409332517489,1423.925387325121,True,44.19033662427937,direction,107.85239890258879,53.926199451294394,1429.6568634130094,-0.8344352248307487,True,True
16730,688.0578389117512,583.1536929888754,1226.8088914013438,True,76.56083899979113,direction,35.843863762245704,17.921931881122852,683.3158601512755,0.23349019654216363,True,True
16731,1084.72346484357,620.1818614942174,1101.2123722365318,True,65.34543077442666,direction,57.04976444871658,28.52488222435829,1090.0095646549348,-0.3709655456911136,True,True
16732,498.9610661232768,650.5485954920458,1004.8130923796003,True,59.67069528807983,direction,40.198117833846005,20.099058916923003,489.3985888194762,0.317566177362437,True,True
16733,1054.2924042639202,618.0373584947477,1254.2820003795905,True,67.7474461993808,direction,53.540496628096484,26.770248314048242,1056.7705763778267,-0.33864234697739626,True,True
16734,908.6397531257647,570.5144881929476,1033.9048727266736,True,81.61919415355098,direction,41.4757641777422,20.7378820888711,918.8775014165814,-0.22945816569345023,True,True
16735,356.2072894624415,734.8622795558762,1345.7084780019927,True,50.48724404197703,direction,45.0772805549719,22.53864027748595,348.04455294014105,0.3788525142001049,True,True
16736,831.9199316993964,564.7989226461901,1069.2289087935212,True,89.32391098709866,direction,35.19591051321233,17.597955256606166,823.2171098869874,-0.1773309295939436,True,True
16737,966.4949828078203,591.544498743501,1464.834663740571,True,75.61691098541755,direction,44.78609254254713,22.393046271273565,961.3635737123265,-0.25881679650145095,True,True
16738,921.60546941269,580.9863045221812,1124.3131187009176,True,79.9486382169902,direction,41.443671805401095,20.721835902700548,918.4431634577429,-0.22917773736094027,True,True
16739,1046.0606232078615,620.7619868235389,1324.0171686183987,True,68.32873806054344,direction,51.42342157083749,25.711710785418745,1035.5095772072552,-0.3191893972457258,True,True
16740,1133.4301402614876,667.394276324481,1214.1036647966444,True,61.14644450650146,direction,61.65305378683896,30.82652689341948,1130.4266414513797,-0.41340726367439906,True,True
16741,1145.8969415100266,655.1718539865926,1374.48849552245,True,60.370726649069155,direction,63.607329357930666,31.803664678965333,1146.655388789623,-0.4314174204721226,True,True
16742,898.2368578960408,567.0579482644235,1176.29401178498,True,82.75993964026699,direction,40.36228017691935,20.181140088459674,903.5260851147378,-0.21978873781777608,True,True
