objective,length,angle_fraction,a_m,b_m,travel_m,heading_deg,move_measure_time_s,mean_diameter_m,conservative_mean_m,observation_mass,true_bearing_mass,near_probability,near_diameter_m,n_true_grid,angle_step_deg
mean_diameter_m,439.2307244670484,0.9511098263980797,131.4753689597477,419.091704371187,439.2307244670484,72.5825745397867,92.84614489340967,154.9410312580296,173.90216870054195,1.000000007326242,0.9999899299850437,0.0,0.0,2049,0.04432358917066216
mean_diameter_m,733.9927118517795,0.6936469634295969,502.4524164046878,535.0578195864626,733.9927118517795,46.800018232676216,151.7985423703559,86.16337363851046,92.27886222296051,0.9999999894995835,0.9999938505647891,0.0,0.0,2049,0.0517021583423975
mean_diameter_m,37.05826167608393,0.5047259343269466,26.484020371951388,25.92125427889582,37.05826167608393,44.38473974579423,12.411652335216786,937.5994443767045,1083.4182067072193,1.0000005443996551,0.9997890120597689,0.0,0.0,2049,0.06335866047080534
mean_diameter_m,59.9241363285866,0.39498111197437286,49.39976430758016,33.91998527538833,59.9241363285866,34.47515337695022,16.98482726571732,831.2035272794745,977.1545408291828,0.9999989434154772,0.9996576673618381,0.0,0.0,2049,0.06952498787027263
mean_diameter_m,536.7875570826751,0.6040153137717788,383.8239114531706,375.26002509669854,536.7875570826751,44.35362388184237,112.35751141653502,121.0455891911081,133.42165819621488,0.9999999958856685,0.999995669941842,0.0,0.0,2049,0.05757188160587154
mean_diameter_m,681.5335797935625,0.05412291414367487,680.0832069382406,44.43930722712121,681.5335797935625,3.7386161785395164,141.3067159587125,329.17805743869604,372.95906979183025,1.0000009107852021,0.9998663900720854,0.0,0.0,2049,0.08543210432967067
mean_diameter_m,605.5602799741363,0.3975461415797505,532.8059055923836,287.78658698458185,605.5602799741363,28.374990406397828,126.11205599482726,116.22229312103934,127.92760286597532,0.999999979006457,0.999988063994059,0.0,0.0,2049,0.06653671177514613
mean_diameter_m,507.85174472535675,0.7345017705096818,294.43328827835376,413.7903253752856,507.8517447253567,54.56617518656608,106.57034894507134,127.90516247810095,141.47637127759683,0.9999999326206966,0.9999851468774515,0.0,0.0,2049,0.05231963465107662
mean_diameter_m,98.74004161962068,0.7479365295365233,42.58674007724283,89.08403554306341,98.74004161962068,64.4498072799351,24.748008323924136,511.5288877897811,622.055415409972,1.0000000019397477,0.9999861478173542,0.0,0.0,2049,0.05391832691144619
mean_diameter_m,365.8309775481801,0.7263432769489607,199.30384253119723,306.77399251917814,365.83097754818004,56.989165850705135,78.16619550963601,177.39866592011592,201.83398494235772,1.0000000647165068,0.9999780582371746,0.0,0.0,2049,0.05379929974438285
mean_diameter_m,165.01439520846003,0.7932641616117957,64.8836772345121,151.72296811801928,165.01439520846003,66.84623370095733,38.002879041692005,350.6000987688471,421.3426645617168,0.9999997962392212,0.9999590301637631,0.0,0.0,2049,0.0520263147006807
mean_diameter_m,195.12198299809074,0.5537939294125291,135.0840230181229,140.80090544576214,195.12198299809074,46.18711219613068,44.02439659961815,339.57994702650427,405.9718676341136,0.999999983567517,0.9999560384717117,0.0,0.0,2049,0.062476169105176955
mean_diameter_m,959.9875810227566,0.14232572010882982,949.232955640556,143.29323655992232,959.9875810227566,8.584376311702835,196.99751620455132,104.13724914790521,111.76451734165931,1.0000001654949382,0.9999714482553903,0.0,0.0,2049,0.07781575622038835
mean_diameter_m,636.0145618344744,0.5707378062200779,485.6937888584275,410.62886689788826,636.0145618344743,40.21278386252589,132.20291236689485,100.08361970360862,108.7047546289159,0.9999999750157481,0.9999920179020101,0.0,0.0,2049,0.057977701522631084
mean_diameter_m,820.2327891439497,0.9069132664747244,425.4296074188636,701.2784593285999,820.2327891439497,58.756963632129505,169.04655782878996,85.10557905433508,90.69861533025315,0.9999999902136517,0.9999952454461536,0.0,0.0,2049,0.04336037620046524
mean_diameter_m,385.90200818709843,0.40366741594119593,329.26205127506734,201.26316481902572,385.90200818709843,31.435579127223182,82.18040163741969,202.18437611169415,232.63491566028657,1.0000002915887989,0.9999603431049497,0.0,0.0,2049,0.06820161281388164
mean_diameter_m,115.93020819607432,0.5188003001238639,82.7592228658419,81.18327538986738,115.93020819607432,44.449243735149246,28.186041639214864,517.8278781311016,627.5658208914813,1.0000000665414348,0.9999221926024549,0.0,0.0,2049,0.06424511326666103
mean_diameter_m,507.85174472535675,0.94579561794723,171.5014200586575,478.0174238858379,507.85174472535675,70.2632062326864,106.57034894507134,135.64570708677368,150.4601610708792,1.0000000260898838,0.9999896453065241,0.0,0.0,2049,0.04415068318244857
mean_diameter_m,698.4758244294204,0.6217966022332224,513.898947435463,473.0500492940274,698.4758244294204,42.629933876909234,144.69516488588408,89.74636582451923,96.5465740597112,0.9999999907224204,0.9999962884460796,0.0,0.0,2049,0.0550354167164109
mean_diameter_m,58.94327563230422,0.844654282052533,16.496269865898,56.58783281569682,58.94327563230422,73.74774093789527,16.788655126460846,678.3932149912033,819.4235853705172,0.9999998901090584,0.9999077412249865,0.0,0.0,2049,0.04898795519165617
mean_diameter_m,275.54230695700437,0.9511098263980797,61.434981179170144,268.60622854041014,275.54230695700437,77.11703764026117,60.10846139140087,231.9666561230669,270.1441209752161,0.9999999111146034,0.9999804855100922,0.0,0.0,2049,0.04506943818738517
mean_diameter_m,886.8625842435107,0.4221048533504922,793.9856703707637,395.110109434025,886.8625842435108,26.456258762239607,182.37251684870216,69.61371219954312,73.33609557467803,0.9999999581314423,0.9999910383178773,0.0,0.0,2049,0.06142920949441195
mean_diameter_m,911.8706411996377,0.18403090117820825,893.9217282107345,180.03335833831454,911.8706411996376,11.386887982664684,187.37412823992753,94.2236826820918,100.87101715333073,0.9999998880650607,0.9999791554881713,0.0,0.0,2049,0.07534530494172759
mean_diameter_m,438.05691867694657,0.16857866641453428,427.0509290180158,97.57749753703786,438.05691867694657,12.870648043025382,92.61138373538931,293.0630394916958,342.56031754382553,1.0000000691350788,0.9999407839992659,0.0,0.0,2049,0.07968036705501642
mean_diameter_m,874.7196332127994,0.10910845109129935,868.4193856229055,104.79602760729857,874.7196332127994,6.88086467641223,179.9439266425599,140.79480360407914,154.43668371862654,0.9999999013088204,0.9999710445852926,0.0,0.0,2049,0.08104849681915614
mean_diameter_m,644.9358365609947,0.5211868085496542,517.8936837621942,384.3544790943049,644.9358365609947,36.580934654703654,133.98716731219895,99.46647618277738,108.02213042775857,1.0000000056803648,0.9999952665692535,0.0,0.0,2049,0.0601160540542018
mean_diameter_m,605.5602799741363,0.4096513945849868,528.4056874993773,295.788238611113,605.5602799741363,29.23900693671974,126.11205599482726,114.91976047047213,126.39272551124643,0.9999999586012338,0.999989926047131,0.0,0.0,2049,0.0659292655534948
mean_diameter_m,879.7605249261176,0.8925384335779036,490.1209429565992,730.5888327189323,879.7605249261176,56.144021932767124,180.9521049852235,79.05483366535147,83.75304508875203,0.9999999961081161,0.9999978181188266,0.0,0.0,2049,0.04330336634311258
mean_diameter_m,674.0455121234789,0.11365816362847148,667.6855745361629,92.37600321575455,674.0455121234789,7.877012229934973,139.8091024246958,207.2424840070222,234.72158716190964,0.9999994895286001,0.9999415482265784,0.0,0.0,2049,0.08179837861837372
mean_diameter_m,884.3494362005122,0.6199822457094838,688.1574666572088,555.4396694440326,884.3494362005122,38.90839986132636,181.86988724010243,69.51581855864623,73.18189974512242,0.9999999996718165,0.9999945678636111,0.0,0.0,2049,0.05262838622603294
mean_diameter_m,883.2609174560102,0.3792765359575655,808.0513590893131,356.6550846113749,883.2609174560102,23.81554848990569,181.65218349120204,71.47190746504279,75.4159220749176,1.000000029499092,0.9999909529998054,0.0,0.0,2049,0.06373115327009013
mean_diameter_m,803.4361868441557,0.20594886376621258,781.3959257116378,186.89599677876922,803.4361868441557,13.451420532952625,165.68723736883115,105.97972233318315,115.0761706504141,0.9999999640553124,0.9999880404677445,0.0,0.0,2049,0.07512719136293142
mean_diameter_m,776.0193793039199,0.4761401128481043,661.6238761018853,405.53658728548555,776.0193793039199,31.505851760502456,160.20387586078397,80.14574594579963,85.50810583631991,1.0000000011771923,0.9999947222288401,0.0,0.0,2049,0.06052416860576941
mean_diameter_m,667.6099971007607,0.472746616977875,560.8172870008653,362.19756877961885,667.6099971007607,32.85594334585711,138.52199942015213,96.99340359622418,105.17130252389977,0.9999999537439263,0.9999894472077556,0.0,0.0,2049,0.06212188151491975
mean_diameter_m,820.2327891439497,0.775173984226536,524.7985155472131,630.3715939557434,820.2327891439497,50.22185834464347,169.04655782878996,79.32237211478913,84.25107125211129,1.0000000151739663,0.9999918664392711,0.0,0.0,2049,0.047717782537445845
mean_diameter_m,941.6605416856504,0.7444248893402392,661.8418333740389,669.8432379025735,941.6605416856505,45.34425646329275,193.3321083371301,68.56826156776474,71.94075467065109,0.9999999848043218,0.9999952316098939,0.0,0.0,2049,0.047320428250398186
mean_diameter_m,869.0403834019226,0.20457692776955444,846.9762304592365,194.58276650418665,869.0403834019226,12.938515491242349,178.80807668038452,94.61394100683137,101.6422298587575,0.9999999617649398,0.9999809067397816,0.0,0.0,2049,0.07447630856849632
mean_diameter_m,888.72460327915,0.9657364730241214,438.00744136349283,773.2922486252457,888.72460327915,60.47195895664332,182.74492065583,82.01111209312167,87.02204077843776,0.9999999986771626,0.9999975985506935,0.0,0.0,2049,0.04107291386014152
mean_diameter_m,679.0543095044658,0.7444248893402392,422.9213859991769,531.2741820577413,679.0543095044658,51.47841902218834,140.81086190089314,94.90591812647973,102.36554344992634,1.0000000480638358,0.9999897339759937,0.0,0.0,2049,0.05032506786609895
mean_diameter_m,973.5682202075226,0.784389925852147,664.445592505218,711.5807290802871,973.5682202075226,46.96187297114166,199.71364404150452,67.886715016674,71.10645709038138,1.0000000203208836,0.9999933400009168,0.0,0.0,2049,0.04563293617817373
mean_diameter_m,961.0531400124727,0.5984525100082124,776.7698166142385,565.9079341420437,961.0531400124727,36.074837725337474,197.21062800249453,63.926534834586484,66.76766920876949,0.9999999746011922,0.9999938186393571,0.0,0.0,2049,0.052251641244733214
mean_diameter_m,717.4646667763442,0.4546739870839931,615.5819715701797,368.5300318159444,717.4646667763442,30.907662486607727,148.49293335526883,89.16749283827899,95.98837661722021,0.999999977314632,0.9999884321787156,0.0,0.0,2049,0.06236621970118608
mean_diameter_m,958.2064519793998,0.18403090117820825,940.2470571612195,184.64852047773482,958.2064519793998,11.110525448326047,196.64129039587996,88.85182362017282,94.51360809819954,0.9999999488181519,0.9999800030256956,0.0,0.0,2049,0.07471845956960141
mean_diameter_m,438.05691867694657,0.46145765753050494,357.8176256815155,252.70617474130665,438.0569186769465,35.23138024018684,92.6113837353893,164.4506342002672,186.1674786848135,0.9999998362913208,0.9999719464321598,0.0,0.0,2049,0.0650279389601336
mean_diameter_m,836.4757371414466,0.288225190653677,793.1285587536909,265.77951033821205,836.4757371414466,18.526139134955688,172.29514742828934,84.05316961686128,89.820320664747,0.9999999383014422,0.999985896433932,0.0,0.0,2049,0.06964839693678282
mean_diameter_m,914.361814840642,0.5211868085496542,773.670939281217,487.3302844584891,914.361814840642,32.20655866860572,187.87236296812839,66.30329123717299,69.53646764959288,1.0000000407506833,0.9999921422751312,0.0,0.0,2049,0.05625508959089305
mean_diameter_m,889.6759879300004,0.2782586922311977,848.8932418883156,266.27735047421504,889.6759879300005,17.41538396818783,182.9351975860001,78.62146561035614,83.4116577776371,0.9999999830882366,0.9999889977410403,0.0,0.0,2049,0.06945551883574086
mean_diameter_m,903.1239894767873,0.9669012902615082,450.21303529289713,782.9055902347516,903.1239894767873,60.09877059331596,185.62479789535746,80.88499890040522,85.7221506934599,0.9999999982508194,0.9999959176536314,0.0,0.0,2049,0.04093595624069943
mean_diameter_m,906.1665737013968,0.9912047823958785,432.2114826316479,796.4490527178004,906.1665737013968,61.51250635462284,186.23331474027935,81.94942857474886,86.9142783021616,1.0000000081395575,0.9999960865139792,0.0,0.0,2049,0.04023446954219604
mean_diameter_m,607.2527280565947,0.9186463277852271,251.61187660863675,552.6729044214641,607.2527280565947,65.52195164938448,126.45054561131894,113.60978001625804,124.08065957892781,0.9999999986637598,0.9999947060125145,0.0,0.0,2049,0.044521406809518535
mean_diameter_m,913.2695996315233,0.7469768438258667,632.280671562316,659.001148693862,913.2695996315233,46.18545160162095,187.65391992630467,70.60370605502732,74.27911230866945,0.9999999986386411,0.9999967392725363,0.0,0.0,2049,0.04759811061292928
mean_diameter_m,951.3293394505314,0.20594886376621258,928.8510028382871,205.5804626556057,951.3293394505314,12.479958380100564,195.26586789010628,84.02755376196231,89.13474665477636,1.000000075980745,0.9999817500060151,0.0,0.0,2049,0.07324969650144783
mean_diameter_m,405.1918896259723,0.25388496706223473,381.64721231967957,136.10978196765853,405.1918896259723,19.628150444351867,86.03837792519445,248.71443844719718,289.5968891671825,0.9999999549633019,0.999987438046243,0.0,0.0,2049,0.07545322655692051
mean_diameter_m,964.5111877721033,0.8717299893954626,587.8309771968642,764.6807004137956,964.5111877721032,52.44953316324082,197.90223755442065,71.83241929163916,75.50261527022681,0.9999999846358789,0.999994945123915,0.0,0.0,2049,0.043123240572477135
mean_diameter_m,968.138174825705,0.6563068300300114,748.0030232349277,614.6405476262169,968.138174825705,39.41024098563025,198.627634965141,64.56624729679092,67.46188117230852,0.9999999979304455,0.9999953787988174,0.0,0.0,2049,0.049976753457494166
mean_diameter_m,917.7418902797821,0.6199822457094838,720.7772044378627,568.0936531392048,917.7418902797821,38.24405392649724,188.54837805595642,67.0449612845644,70.33568769108555,0.9999999743000657,0.9999937936232494,0.0,0.0,2049,0.05211983388597778
mean_diameter_m,898.2861831774582,0.8430197378390295,546.4732396509802,712.9411372847609,898.2861831774582,52.529639875579015,184.65723663549164,75.34040257261529,79.56834069636076,0.9999999946464453,0.9999947989895666,0.0,0.0,2049,0.04465359946488189
mean_diameter_m,555.3725082024239,0.8004017375375169,291.5722845434227,472.67771869761407,555.3725082024239,58.331548530638536,116.07450164048478,118.33431907092724,129.95848014872544,0.9999999491988757,0.999988910576354,0.0,0.0,2049,0.049291961586343906
mean_diameter_m,753.5467467204328,0.9224576591382402,357.46658263021715,663.3629035419619,753.5467467204328,61.681090162522146,155.70934934408655,92.98368162935789,99.81269215242672,0.9999999859177853,0.9999929839752055,0.0,0.0,2049,0.043375647597341575
mean_diameter_m,639.6606854334624,0.3404799156137961,584.5775295997998,259.68231433080314,639.6606854334624,23.951854669151047,132.93213708669248,114.98754433983845,126.36020286376029,0.9999999954518575,0.9999896197299986,0.0,0.0,2049,0.06912064691882769
mean_diameter_m,973.5682202075226,0.900241389422581,573.6507702636618,786.6129119039115,973.5682202075226,53.89796627933272,199.71364404150452,72.47815499041029,76.18188566214613,1.0000000264371152,0.9999932540469403,0.0,0.0,2049,0.04222525770289994
mean_diameter_m,908.7657441102785,0.8392657547819552,559.325829381318,716.2470204162869,908.7657441102785,52.0132986301879,186.75314882205572,74.38193875325733,78.47380374567271,0.9999999941316293,0.9999947392318537,0.0,0.0,2049,0.044663482021428585
mean_diameter_m,897.177098023996,0.9228147452045135,481.5961280224822,756.9622941022307,897.1770980239961,57.53458075526589,184.43541960479922,79.10265346535726,83.75751149290467,1.0000000025360916,0.9999967892481244,0.0,0.0,2049,0.04225086195301307
mean_diameter_m,936.267089610969,0.2966636305938438,889.823678626945,291.22136604893103,936.267089610969,18.122229215250506,192.25341792219382,72.19677900567694,76.00590547591497,1.000000060169834,0.9999884172007645,0.0,0.0,2049,0.06752962202115306
mean_diameter_m,941.7077707544506,0.7967373446008107,623.6314727073561,705.6183896045872,941.7077707544505,48.52948011241961,193.3415541508901,70.36319334886998,73.92637156500888,1.000000021758841,0.9999929132167766,0.0,0.0,2049,0.045630869568517016
mean_diameter_m,988.3238126685553,0.77320545253622,687.5741960029367,709.9476626333977,988.3238126685552,45.91719188669485,202.66476253371104,66.63881415126664,69.69164521278898,1.000000022334096,0.9999941950721346,0.0,0.0,2049,0.04579306674187487
mean_diameter_m,934.4914701968931,0.35983648995920536,866.4333973822295,350.09638068885897,934.4914701968931,22.00196495366221,191.89829403937864,68.05314345959415,71.40837415464355,1.0000000190135288,0.999991451136602,0.0,0.0,2049,0.06386736112656935
mean_diameter_m,6.171170735599787,0.9478127584772478,0.6249461170291668,6.139445463454609,6.1711707355997865,84.18777045528132,6.234234147119958,1308.1245516978413,1386.0096832394308,1.0000012436190437,0.999617730037047,0.0,0.0,2049,0.02718632894347732
mean_diameter_m,946.1829865154178,0.7343564411004879,673.4395832569805,664.6362702064188,946.1829865154178,44.623051708931236,194.23659730308356,67.95910980792866,71.2562152387365,0.999999996934505,0.9999935489545325,0.0,0.0,2049,0.047595765553615915
mean_diameter_m,939.8879726161653,0.44235345660018044,837.6696352521694,426.2616370787111,939.8879726161653,26.96999801835022,192.97759452323305,65.10260690373698,68.13251316108968,1.0000000199501051,0.9999940106597627,0.0,0.0,2049,0.05944966511231894
mean_diameter_m,936.8682136170901,0.5542660641436943,778.0902998393859,521.8213630946245,936.8682136170901,33.84753260451427,192.37364272341802,64.9184377095324,67.93526947512024,0.9999999931310026,0.9999947503471407,0.0,0.0,2049,0.05444580571742398
mean_diameter_m,918.753677596834,0.694417140547732,673.9757174322546,624.3917459491156,918.753677596834,42.81296707659033,188.7507355193668,68.6444889547197,72.09697260303221,0.9999999896396381,0.9999951453828793,0.0,0.0,2049,0.04934493514499267
mean_diameter_m,776.0193793039199,0.5083364847065723,646.0910988609625,429.8515662736093,776.0193793039199,33.636262729095876,160.20387586078397,79.60178269328662,84.86750448699857,1.0000000288688857,0.9999896723270177,0.0,0.0,2049,0.05901165873377233
mean_diameter_m,945.5863893812383,0.8717299893954626,569.2335865954915,755.054132943248,945.5863893812383,52.98744302321098,194.11727787624767,73.10947788806864,76.96802003830298,0.9999999914891105,0.99999626233684,0.0,0.0,2049,0.04331154737720528
mean_diameter_m,929.0788939084061,0.23923552996167785,898.7921049138315,235.28778814598843,929.0788939084061,14.669822237347661,190.81577878168122,79.88940430497448,84.62378933950379,0.9999999795457558,0.9999850167352129,0.0,0.0,2049,0.07132408223679282
mean_diameter_m,926.531303173095,0.41830992500023834,834.9808706396668,401.5808778134956,926.531303173095,25.68505111090682,190.306260634619,66.53269668455516,69.7615863998116,0.9999999876487539,0.9999916367328423,0.0,0.0,2049,0.060904343183549765
mean_diameter_m,956.2482705534335,0.15681866815383877,943.1953763648306,157.45868328052939,956.2482705534335,9.477656458174675,196.2496541106867,98.20123034803117,105.0812244502158,0.9999999649646443,0.9999810691593418,0.0,0.0,2049,0.07676080225322829
mean_diameter_m,957.1745213856851,0.9657364730241214,502.44100843737635,814.7000045601741,957.1745213856851,58.33707472973217,196.43490427713704,76.70624459431733,80.92152165226472,1.0000000245910656,0.9999931062371378,0.0,0.0,2049,0.04056602809020032
mean_diameter_m,981.1071489699725,0.5422256963506582,829.0257128059592,524.6785732870736,981.1071489699725,32.32913738016064,201.2214297939945,62.23715668207575,64.84904291626138,0.999999997004839,0.9999935677119849,0.0,0.0,2049,0.054149683639561824
mean_diameter_m,975.2311092043353,0.7444248893402392,695.2435153551825,683.8948535531513,975.2311092043352,44.528534798807264,200.04622184086705,66.47953614517562,69.5484147660676,0.9999999921201602,0.9999950536493425,0.0,0.0,2049,0.04687586748070691
mean_diameter_m,988.2657408767054,0.555111979975048,829.1424114647722,537.7657818241747,988.2657408767054,32.96666437449794,202.65314817534107,61.95195336637242,64.51462204220148,1.0000000076233995,0.9999955065495081,0.0,0.0,2049,0.05348687851677752
mean_diameter_m,908.7657441102785,0.7344326068469752,636.7780305239302,648.3586334046713,908.7657441102785,45.51628883464177,186.75314882205572,70.52641304472263,74.21275976001449,1.0000000195966443,0.9999943917248538,0.0,0.0,2049,0.048081978958431804
mean_diameter_m,986.9919101298474,0.4509062135510885,880.9976883107113,444.9675312345247,986.9919101298475,26.797076381561684,202.3983820259695,62.203923333312034,64.77018289865754,0.999999986585669,0.9999956649934206,0.0,0.0,2049,0.058098492397434
mean_diameter_m,990.2096476476565,0.4396545681008287,889.3740837781089,435.3491534370377,990.2096476476565,26.081776205625935,203.0419295295313,62.20300157412477,64.76125722114763,0.9999999727554802,0.9999918052990536,0.0,0.0,2049,0.05857407371988694
mean_diameter_m,929.069831343257,0.7967373446008107,611.2870161752983,699.6420051481247,929.069831343257,48.85583298911866,190.8139662686514,71.22888517004463,74.91786285702926,1.0000000315428537,0.9999928402224936,0.0,0.0,2049,0.045777786064458606
mean_diameter_m,994.0111509231751,0.5211868085496542,853.3430123960533,509.7684487632052,994.0111509231751,30.85317112942456,203.80223018463502,61.497749000421976,63.99042371708192,0.9999999785565545,0.9999935776540243,0.0,0.0,2049,0.05478650675774009
mean_diameter_m,999.6277382318267,0.4629888453217502,888.1099820812657,458.82052566345743,999.6277382318267,27.322042913211106,204.92554764636535,61.44386929417363,63.89666744494419,0.9999999971281937,0.9999935117199794,0.0,0.0,2049,0.05726449410684981
mean_diameter_m,965.4989246580019,0.8925384335779036,571.9589924751668,777.8502969354386,965.4989246580018,53.672684248478774,198.09978493160037,72.66933443642763,76.41282680370018,1.0000000021918753,0.9999936650735577,0.0,0.0,2049,0.04251846001116089
mean_diameter_m,955.8281391546395,0.3334881949505014,897.2704795607461,329.4132937643069,955.8281391546395,20.1596098309341,196.16562783092792,67.95998833248157,71.21178428880211,0.9999999911623906,0.9999935761239424,0.0,0.0,2049,0.06495397117941992
mean_diameter_m,216.57141240345254,0.34687268811413957,189.9369426874686,104.05351735027311,216.57141240345254,28.715333975926598,48.31428248069051,389.851279955149,466.9020895494029,1.0000005380191563,0.999897927065362,0.0,0.0,2049,0.07190146207548295
mean_diameter_m,382.13301552183134,0.5542660641436943,278.4514546445821,261.7067613916852,382.13301552183134,43.22442188026801,81.42660310436627,179.2016880731298,204.1758516914303,0.9999998530143939,0.9999734319987288,0.0,0.0,2049,0.061206794255131994
mean_diameter_m,721.2312346075809,0.38360644961475926,648.0600123490082,316.5323272081048,721.2312346075809,26.03229781592068,149.24624692151616,92.71108597329867,100.14998147654288,0.9999999797021812,0.9999944517190417,0.0,0.0,2049,0.0659052782152145
mean_diameter_m,996.4737630741954,0.5119321027170437,860.6695838104804,502.2029749003307,996.4737630741954,30.263674380578703,204.29475261483907,61.367203989406136,63.84135650250943,0.9999999668490936,0.9999926899508105,0.0,0.0,2049,0.05513437906463376
